num_success,num_failed,num_failed_phrase,part_success,part_success2,score_success1,score_success2,reaction_name,reaction_class,secondary_level,rank_score,rank_statement
262,6,6,0.9776119402985075,0.9776119402985075,256.13432835820896,256.13432835820896,[N-containing heterocycle formation] 4-Quinazolinone synthesis,4.1.40,4.1,4,good
3279,268,269,0.9244431914293769,0.9241826381059752,3031.249224696927,3030.394870349493,[RCO2H deprotections] CO2H-tBu deprotection,6.2.3,6.2,5,good
13521,729,743,0.9488421052631579,0.9479108244531688,12829.294105263158,12816.702257431294,[N-acylation to amide] Amide Schotten-Baumann,2.1.1,2.1,6,excellent
79,4,4,0.9518072289156626,0.9518072289156626,75.19277108433735,75.19277108433735,[Other C-C bond formation] Dieckmann condensation,3.11.42,3.11,4,good
2563,151,154,0.9443625644804716,0.9433198380566802,2420.4012527634486,2417.728744939271,[Oxidations at sulfur] Sulfanyl to sulfonyl,8.2.2,8.2,5,good
298,109,111,0.7321867321867321,0.7286063569682152,218.19164619164619,217.1246943765281,[Other functional group interconversion] Deoxygenation,9.7.60,9.7,2,poor
2190,165,166,0.9299363057324841,0.9295415959252971,2036.5605095541403,2035.6960950764005,[N-acylation to amide] N-Acetylation,2.1.7,2.1,5,good
1202,46,47,0.9631410256410257,0.9623698959167334,1157.695512820513,1156.7686148919136,[NH deprotections] N-THP deprotection,6.1.9,6.1,5,good
6345,469,474,0.9311711182858821,0.9304883413990321,5908.280745523922,5903.948526176859,[N-acylation to amide] Carboxylic ester + amine reaction,2.1.10,2.1,6,excellent
712,234,239,0.7526427061310782,0.7486855941114616,535.8816067653277,533.0641430073607,[Other functional group interconversion] Chloro to amino,9.7.39,9.7,4,good
739,409,410,0.6437282229965157,0.6431679721496953,475.71515679442507,475.30113141862483,[NH deprotections] N-PMB deprotection,6.1.11,6.1,3,mediocre
8236,614,622,0.9306214689265536,0.9297809889365545,7664.598418079096,7657.676224881463,[NH protections] N-Boc protection,5.1.1,5.1,6,excellent
767,216,218,0.780264496439471,0.7786802030456853,598.4628687690742,597.2477157360406,[N-arylation with Ar-X] Mesyl N-arylation,1.3.12,1.3,4,good
131,6,6,0.9562043795620438,0.9562043795620438,125.26277372262774,125.26277372262774,[S-substitution] Amino thioether synthesis,1.8.21,1.8,4,good
1347,340,343,0.7984588026081803,0.7970414201183432,1075.5240071132189,1073.6147928994083,[Halogenation] Chlorination,10.1.2,10.1,4,good
455,148,148,0.7545605306799337,0.7545605306799337,343.3250414593698,343.3250414593698,[Other functional group interconversion] Rosenmund von Braun cyanation,9.7.95,9.7,3,mediocre
191,21,21,0.9009433962264151,0.9009433962264151,172.08018867924528,172.08018867924528,[Alkene oxidative cleavage] Ethenyl to formyl,8.5.4,8.5,4,good
30,43,43,0.410958904109589,0.410958904109589,12.32876712328767,12.32876712328767,[Other heteroatom alkylation/arylation] Chloro stannylation,1.9.5,1.9,0,undesired
1752,125,126,0.933404368673415,0.9329073482428115,1635.3244539158231,1634.4536741214058,[Reductive amination] Epoxide + amine coupling,1.2.14,1.2,5,good
131,11,11,0.9225352112676056,0.9225352112676056,120.85211267605634,120.85211267605634,[Other organometallic C-C bond formation] Grignard Bouveault aldehyde synthesis,3.9.26,3.9,4,good
395,37,37,0.9143518518518519,0.9143518518518519,361.16898148148147,361.16898148148147,[N-containing heterocycle formation] Pyrimidone synthesis,4.1.62,4.1,4,good
2275,298,298,0.8841818888457054,0.8841818888457054,2011.5137971239797,2011.5137971239797,[Reductive amination] Formaldehyde reductive amination,1.2.10,1.2,4,good
398,36,36,0.9170506912442397,0.9170506912442397,364.9861751152074,364.9861751152074,[Other organometallic C-C bond formation] Ketone aryl lithium addition,3.9.79,3.9,4,good
2358,107,108,0.9565922920892495,0.9562043795620438,2255.64462474645,2254.7299270072995,[Ketone to alcohol] Ketone to alcohol reduction,7.5.1,7.5,5,good
41,20,20,0.6721311475409836,0.6721311475409836,27.557377049180328,27.557377049180328,[Alcohol to halide] Appel chlorination,9.1.2,9.1,1,poor
173,258,258,0.4013921113689095,0.4013921113689095,69.44083526682134,69.44083526682134,[Other functional group interconversion] Chloro Miyaura boration,9.7.37,9.7,1,poor
650,558,560,0.5380794701986755,0.5371900826446281,349.75165562913907,349.1735537190083,[N-arylation with Ar-X] Chan-Lam arylamine coupling,1.3.5,1.3,2,poor
7,5,5,0.5833333333333334,0.5833333333333334,4.083333333333334,4.083333333333334,[N-arylation with Ar-X] Mesyloxy N-arylation,1.3.13,1.3,0,undesired
218,42,42,0.8384615384615385,0.8384615384615385,182.7846153846154,182.7846153846154,[O-acylation to ester] Fischer-Speier esterification,2.6.3,2.6,3,mediocre
800,40,40,0.9523809523809523,0.9523809523809523,761.9047619047618,761.9047619047618,[Other organometallic C-C bond formation] Olefin metathesis,3.9.12,3.9,5,good
172,10,10,0.945054945054945,0.945054945054945,162.54945054945054,162.54945054945054,[Other C-C bond formation] Strecker aldehyde reaction,3.11.10,3.11,4,good
694,255,255,0.7312961011591148,0.7312961011591148,507.51949420442565,507.51949420442565," [Other Pd-catalyzed reactions (Negishi,Kumada,etc.)] Negishi coupling ",3.5.3,3.5,3,mediocre
451,33,34,0.9318181818181818,0.9298969072164949,420.25,419.3835051546392,[O-acylation to ester] Transesterification,2.6.14,2.6,4,good
2996,234,238,0.9275541795665635,0.9264069264069265,2778.952321981424,2775.5151515151515,[NH deprotections] N-Cbz deprotection,6.1.3,6.1,5,good
2080,108,108,0.9506398537477148,0.9506398537477148,1977.3308957952468,1977.3308957952468,[N-acylation to urea] Isocyanate + amine urea coupling,2.3.1,2.3,5,good
526,43,43,0.9244288224956063,0.9244288224956063,486.24956063268894,486.24956063268894,[NH deprotections] N-Fmoc deprotection,6.1.6,6.1,5,good
148,28,28,0.8409090909090909,0.8409090909090909,124.45454545454545,124.45454545454545,[Other functional group interconversion] Amino to isocyanato,9.7.11,9.7,3,mediocre
285,22,22,0.9283387622149837,0.9283387622149837,264.57654723127035,264.57654723127035,[Alkyne to alkane] Alkyne to alkane hydrogenation,7.7.1,7.7,4,good
378,20,20,0.949748743718593,0.949748743718593,359.00502512562815,359.00502512562815,[Other functional group interconversion] Mesyloxy to azido,9.7.303,9.7,4,good
1756,309,316,0.8503631961259079,0.8474903474903475,1493.2377723970944,1488.19305019305,[Halogenation] Wohl-Ziegler bromination,10.1.5,10.1,4,good
1459,661,664,0.6882075471698114,0.6872350447479981,1004.0948113207547,1002.6759302873293,[Suzuki coupling] Bromo Suzuki-type coupling,3.1.5,3.1,3,mediocre
2462,166,169,0.936834094368341,0.935765868491068,2306.4855403348556,2303.8555682250094,[ROH protections] O-TBS protection,5.3.2,5.3,5,good
30,5,5,0.8571428571428571,0.8571428571428571,25.71428571428571,25.71428571428571,[Other functional group interconversion] Fluoro to cyano,9.7.163,9.7,2,poor
126,14,14,0.9,0.9,113.4,113.4,[Other functional group interconversion] Carbamate hydrolysis,9.7.328,9.7,3,mediocre
1606,249,251,0.8657681940700809,0.8648357565966612,1390.4237196765498,1388.926225094238,[Alcohols to aldehydes] Aldehyde Dess-Martin oxidation,8.1.2,8.1,4,good
1639,176,178,0.9030303030303031,0.9020363236103467,1480.0666666666668,1478.4375343973581,[NH protections] N-SEM protection,5.1.8,5.1,5,good
997,143,145,0.874561403508772,0.873029772329247,871.9377192982457,870.4106830122593,[Other functional group interconversion] Ether hydrolysis,9.7.326,9.7,4,good
21,0,0,1.0,1.0,21.0,21.0,[ROH deprotections] O-MEM deprotection,6.3.18,6.3,3,mediocre
4452,463,467,0.9057985757884028,0.9050620044724538,4032.6152594099694,4029.3360439113644,[Ester to alcohol] Ester to alcohol reduction,7.4.1,7.4,5,good
1713,129,134,0.9299674267100977,0.9274499187872225,1593.0342019543973,1588.721710882512,[Reductive amination] Aldehyde reductive imination,1.2.2,1.2,5,good
1364,44,44,0.96875,0.96875,1321.375,1321.375,[N-acylation to amide] Carboxylic ester + hydrazine reaction,2.1.15,2.1,5,good
632,255,258,0.7125140924464487,0.7101123595505618,450.3089064261556,448.79101123595507,[Other functional group addition] Pinacolatoborylation,10.4.17,10.4,3,mediocre
812,70,71,0.9206349206349206,0.9195922989807475,747.5555555555555,746.708946772367,[NH deprotections] N-Ac deprotection,6.1.4,6.1,5,good
2542,124,124,0.9534883720930233,0.9534883720930233,2423.767441860465,2423.767441860465,[ROH deprotections] O-TBS deprotection,6.3.2,6.3,5,good
852,191,192,0.8168744007670182,0.8160919540229885,695.9769894534995,695.3103448275862,[Reductive amination] Ether + amine reaction,1.2.20,1.2,4,good
355,34,35,0.9125964010282777,0.9102564102564102,323.97172236503854,323.14102564102564,[Other functional group addition] Formylation,10.4.1,10.4,4,good
122,25,25,0.8299319727891157,0.8299319727891157,101.25170068027211,101.25170068027211,[Other functional group addition] Carboxylation,10.4.6,10.4,3,mediocre
1515,178,179,0.8948611931482575,0.8943329397874853,1355.7147076196102,1354.9144037780402,[NH deprotections] N-SEM deprotection,6.1.18,6.1,4,good
86,52,52,0.6231884057971014,0.6231884057971014,53.594202898550726,53.594202898550726,[Other organometallic C-C bond formation] Bouveault aldehyde synthesis,3.9.25,3.9,2,poor
300,7,7,0.9771986970684039,0.9771986970684039,293.15960912052117,293.15960912052117,[O-substitution] Ethyl esterification,1.7.3,1.7,4,good
922,94,100,0.90748031496063,0.9021526418786693,836.6968503937009,831.784735812133,[Other functional group interconversion] N-dealkylation,9.7.334,9.7,5,good
1218,87,89,0.9333333333333333,0.9319051262433052,1136.8,1135.0604437643458,[Reductive amination] Ketone reductive imination,1.2.6,1.2,5,good
5912,1320,1329,0.8174778761061947,0.8164618146664825,4832.929203539823,4826.922248308245,[Heteroaryl N-alkylation] Chloro N-alkylation,1.6.4,1.6,5,good
660,66,67,0.9090909090909091,0.9078404401650619,600.0,599.1746905089409,[Alcohols to aldehydes] Ketone Dess-Martin oxidation,8.1.3,8.1,5,good
602,109,111,0.8466947960618847,0.844319775596073,509.7102672292546,508.28050490883595,[NH deprotections] N-Tosyl deprotection,6.1.16,6.1,4,good
964,95,95,0.9102927289896129,0.9102927289896129,877.5221907459868,877.5221907459868,[N-acylation to urea] Triphosgene urea synthesis,2.3.8,2.3,5,good
637,2,2,0.9968701095461658,0.9968701095461658,635.0062597809076,635.0062597809076,[Resolution] Racemization,11.7,11.7,5,good
399,55,56,0.8788546255506607,0.8769230769230769,350.6629955947136,349.89230769230767,[Other functional group interconversion] Amide hydrolysis,9.7.351,9.7,3,mediocre
588,179,181,0.7666232073011734,0.764629388816645,450.77444589308993,449.60208062418724,[Other functional group interconversion] Debromination,9.7.139,9.7,4,good
1359,204,205,0.8694817658349329,0.868925831202046,1181.6257197696737,1180.8702046035805,[NH deprotections] N-Bn deprotection,6.1.5,6.1,4,good
2954,786,789,0.7898395721925133,0.7892065188351589,2333.1860962566843,2331.3160566390593,[Heteroaryl N-alkylation] Mesyloxy N-alkylation,1.6.9,1.6,4,good
186,32,33,0.8532110091743119,0.8493150684931506,158.69724770642202,157.97260273972603,[N-substitution with alkyl-X] Iodo Menshutkin reaction,1.1.7,1.1,3,mediocre
211,145,146,0.5926966292134831,0.5910364145658263,125.05898876404493,124.70868347338936,[Suzuki coupling] Iodo Suzuki-type coupling,3.1.7,3.1,1,poor
97,13,13,0.8818181818181818,0.8818181818181818,85.53636363636363,85.53636363636363,[N-arylation with Ar-X] Triflyloxy Buchwald-Hartwig amination,1.3.4,1.3,3,mediocre
1475,94,94,0.940089228808158,0.940089228808158,1386.6316124920331,1386.6316124920331,[NH protections] N-Cbz protection,5.1.2,5.1,5,good
2771,6,6,0.9978393950306086,0.9978393950306086,2765.0129636298166,2765.0129636298166,[Resolution] Chiral separation,11.1,11.1,5,good
222,13,13,0.9446808510638298,0.9446808510638298,209.71914893617023,209.71914893617023,[Other C-C bond formation] Cyanoalkane alkylation,3.11.52,3.11,4,good
2077,413,419,0.834136546184739,0.8321314102564102,1732.501606425703,1728.336939102564,[ROH deprotections] Methoxy to hydroxy,6.3.7,6.3,4,good
276,15,16,0.9484536082474226,0.9452054794520548,261.77319587628864,260.8767123287671,[Reductive amination] Dimethyl acetal reductive amination,1.2.12,1.2,4,good
380,36,37,0.9134615384615384,0.9112709832134293,347.1153846153846,346.2829736211031,[Other reductions] Pyridine to piperidine hydrogenation,7.9.12,7.9,4,good
156,16,16,0.9069767441860465,0.9069767441860465,141.48837209302326,141.48837209302326,[O-containing heterocycle formation] Isoxazole synthesis,4.2.4,4.2,4,good
755,20,21,0.9741935483870968,0.9729381443298969,735.516129032258,734.5682989690722,[NH deprotections] N-tBu sulfinyl deprotection,6.1.22,6.1,5,good
1599,48,48,0.970856102003643,0.970856102003643,1552.3989071038252,1552.3989071038252,[N-acylation to amide] Carboxylic acid + sulfonamide condensation,2.1.5,2.1,5,good
1292,37,38,0.9721595184349134,0.9714285714285714,1256.0300978179082,1255.0857142857142," [O-containing heterocycle formation] 1,3,4-Oxadiazole synthesis ",4.2.3,4.2,5,good
940,68,68,0.9325396825396826,0.9325396825396826,876.5873015873016,876.5873015873016,[Dehydration] Carbamoyl to cyano,9.5.1,9.5,5,good
271,27,29,0.9093959731543624,0.9033333333333333,246.4463087248322,244.80333333333334,[N-acylation to urea] Urea Schotten-Baumann,2.3.9,2.3,4,good
1135,454,455,0.7142857142857143,0.7138364779874213,810.7142857142858,810.2044025157232,[Stille reaction] Bromo Stille reaction,3.4.3,3.4,3,mediocre
858,64,64,0.93058568329718,0.93058568329718,798.4425162689805,798.4425162689805,[Other C-C bond formation] Knoevenagel condensation,3.11.34,3.11,5,good
188,24,24,0.8867924528301887,0.8867924528301887,166.7169811320755,166.7169811320755,[Other functional group interconversion] Bromo to iodo aromatic Finkelstein reaction,9.7.338,9.7,3,mediocre
375,50,50,0.8823529411764706,0.8823529411764706,330.88235294117646,330.88235294117646,[Grignard reaction] Bromo Grignard + ester reaction,3.7.14,3.7,3,mediocre
364,59,59,0.8605200945626478,0.8605200945626478,313.2293144208038,313.2293144208038,[N-containing heterocycle formation] Tetrazole synthesis,4.1.24,4.1,3,mediocre
96,2,2,0.9795918367346939,0.9795918367346939,94.0408163265306,94.0408163265306,[N-containing heterocycle formation] Benzimidazolone synthesis,4.1.46,4.1,4,good
625,87,88,0.8778089887640449,0.876577840112202,548.630617977528,547.8611500701262,[Alcohol to halide] Appel bromination,9.1.1,9.1,4,good
302,304,305,0.49834983498349833,0.4975288303130148,150.50165016501649,150.25370675453047,[Sonogashira reaction] Chloro Sonogashira coupling,3.3.3,3.3,1,poor
96,12,14,0.8888888888888888,0.8727272727272727,85.33333333333333,83.78181818181818,[Alcohols to aldehydes] Periodate cleavage,8.1.18,8.1,3,mediocre
2,0,0,1.0,1.0,2.0,2.0,[Other functional group interconversion] Triflyloxy to pinacolatoboranyl,9.7.104,9.7,3,mediocre
940,66,66,0.9343936381709742,0.9343936381709742,878.3300198807158,878.3300198807158,[Oxidations at nitrogen] Nitrogen oxidation,8.4.2,8.4,5,good
13,12,12,0.52,0.52,6.76,6.76,[Other functional group interconversion] Bromo Grignard preparation,9.7.19,9.7,0,undesired
46,0,0,1.0,1.0,46.0,46.0,[Other functional group interconversion] Chloro to mesyl,9.7.47,9.7,3,mediocre
346,38,38,0.9010416666666666,0.9010416666666666,311.76041666666663,311.76041666666663,[N-substitution with alkyl-X] Bromo Menshutkin reaction,1.1.5,1.1,4,good
381,104,105,0.7855670103092783,0.7839506172839507,299.30103092783503,298.6851851851852,[Other functional group interconversion] Chloropyridine to pyridone,9.7.365,9.7,3,mediocre
1066,148,149,0.8780889621087314,0.8773662551440329,936.0428336079077,935.272427983539,[S-substitution] Bromo thioether synthesis,1.8.12,1.8,4,good
519,136,138,0.7923664122137405,0.7899543378995434,411.2381679389313,409.98630136986304,[Other oxidations] Alkane dehydrogenation,8.8.18,8.8,4,good
588,74,74,0.8882175226586103,0.8882175226586103,522.2719033232629,522.2719033232629,[N-containing heterocycle formation] Pyrrolidin-2-one synthesis,4.1.141,4.1,4,good
1310,123,127,0.9141660851360781,0.9116214335421016,1197.5575715282623,1194.2240779401532,[Nitration] Nitration,10.2.1,10.2,5,good
47,15,15,0.7580645161290323,0.7580645161290323,35.62903225806451,35.62903225806451,[Other heteroatom alkylation/arylation] Iodo stannylation,1.9.7,1.9,2,poor
